species,decimalLatitude,decimalLongitude
Argia moesta,30.68276,-97.64346
Plathemis lydia,37.157704,-76.482512
Sympetrum ambiguum,35.475818,-85.978027
Argia tibialis,39.47104,-75.09274
Argia tibialis,40.849494,-84.572838
Libellula luctuosa,41.23917,-92.95306
Libellula luctuosa,40.455402,-75.234279
Argia sedula,30.810241,-103.921933
Calopteryx maculata,35.064617,-82.568249
Plathemis lydia,36.151508,-78.297678
Plathemis lydia,37.559432,-77.544224
Libellula luctuosa,43.646165,-91.096527
Plathemis lydia,41.906953,-71.113432
Plathemis lydia,38.93263,-74.95521
Libellula pulchella,42.334966,-118.599037
Libellula cyanea,35.752542,-88.806173
Libellula vibrans,39.0243,-74.87445
Libellula vibrans,31.521328,-97.224525
Hetaerina titia,37.691181,-77.919796
Calopteryx dimidiata,39.49624,-75.07624
Plathemis lydia,32.8769,-97.171623
Plathemis lydia,39.42616,-75.08523
Libellula incesta,38.99064,-75.78876
Libellula incesta,42.580312,-71.541861
Sympetrum vicinum,42.31485,-71.372
Sympetrum obtrusum,44.898595,-93.197094
Sympetrum ambiguum,39.67427,-74.90056
Argia sedula,33.521038,-86.771854
Argia fumipennis,27.983611,-81.496163
Argia fumipennis,30.718381,-86.809077
Plathemis lydia,39.04178,-74.85083
Argia apicalis,40.016506,-84.317579
Argia fumipennis,39.31231,-75.15562
Sympetrum vicinum,41.921017,-70.544807
Libellula incesta,37.38834,-79.5376
Hetaerina titia,10.17583,-84.98306
Libellula pulchella,50.249994,-95.973679
Libellula incesta,39.07251,-77.39383
Argia fumipennis,44.70605,-73.14428
Libellula vibrans,38.93825,-74.9449
Libellula incesta,37.41983,-77.313216
Calopteryx maculata,42.17656,-84.60867
Plathemis lydia,39.12076,-74.80881
Libellula incesta,42.315725,-88.228276
Libellula incesta,39.0701,-77.44808
Calopteryx dimidiata,34.03571,-79.29501
Plathemis lydia,42.670819,-82.394348
Sympetrum corruptum,40.74612,-112.18588
Libellula pulchella,43.8687,-91.2777
Sympetrum corruptum,38.72638,-121.23553
Libellula pulchella,42.60087,-84.59556
Libellula pulchella,42.80926,-84.38762
Argia fumipennis,35.39577,-105.94365
Libellula luctuosa,32.809827,-103.751434
Argia moesta,38.04708,-78.45694
Libellula incesta,30.463258,-97.768701
Libellula cyanea,42.684682,-71.708399
Calopteryx maculata,41.31582,-93.12842
Plathemis lydia,36.716596,-76.52956
Argia tibialis,39.515778,-74.78061
Argia apicalis,42.23201,-84.38063
Sympetrum ambiguum,39.0243,-74.87445
Plathemis lydia,32.80598,-81.47176
Plathemis lydia,41.634518,-88.476346
Argia moesta,34.72099,-98.5155
Argia apicalis,26.083112,-98.135118
Libellula vibrans,36.469845,-89.363587
Libellula vibrans,37.5583,-77.6484
Argia apicalis,37.06452,-76.43128
Argia tibialis,37.495359,-77.644568
Calopteryx maculata,42.11624,-84.86631
Sympetrum vicinum,43.646165,-91.096527
Plathemis lydia,42.70972,-84.51829
Libellula incesta,33.469241,-86.571325
Plathemis lydia,42.40543,-72.06862
Libellula pulchella,45.00605,-75.82743
Argia fumipennis,39.442425,-74.66581
Libellula incesta,38.82998,-75.24837
Libellula luctuosa,38.89979,-82.59708
Argia moesta,29.704175,-101.361655
Libellula cyanea,38.94486,-76.69641
Libellula vibrans,35.956767,-88.998878
Sympetrum corruptum,31.61075,-97.306237
Sympetrum obtrusum,39.96786,-105.23154
Libellula luctuosa,40.05362,-87.98815
Argia apicalis,37.66677,-77.888132
Libellula incesta,36.760613,-78.92145
Sympetrum vicinum,45.484946,-80.281328
Hetaerina americana,37.587732,-77.713086
Sympetrum obtrusum,46.142309,-77.749552
Argia apicalis,37.27291,-76.50734
Sympetrum semicinctum,40.05722,-83.79219
Libellula incesta,42.020027,-71.792617
Plathemis lydia,42.16651,-84.57356
Argia tibialis,41.96324,-83.54732
Hetaerina americana,40.47395,-104.93832
Sympetrum semicinctum,38.46497,-107.851872
Argia sedula,29.184551,-99.790927
Sympetrum semicinctum,45.96567,-121.34065
Libellula incesta,39.93085,-75.49901
Libellula cyanea,36.87255,-81.51371
Libellula luctuosa,40.4364,-75.0998
Argia fumipennis,39.581176,-76.513457
Argia apicalis,26.126511,-97.956543
Hetaerina titia,37.66677,-77.888132
Argia fumipennis,44.70154,-63.55548
Calopteryx maculata,38.559903,-77.347172
Argia apicalis,37.559432,-77.544224
Plathemis lydia,41.992808,-93.635285
Plathemis lydia,40.004646,-74.184722
Argia moesta,45.21727,-92.75971
Argia fumipennis,39.620556,-104.935556
Libellula luctuosa,42.316142,-75.640662
Plathemis lydia,43.199436,-90.058966
Argia fumipennis,38.965197,-95.006326
Libellula luctuosa,44.901244,-93.15702
Libellula luctuosa,38.074206,-78.653464
Argia moesta,27.86625,-82.2303
Plathemis lydia,35.27477,-83.69153
Argia fumipennis,41.13426,-74.85114
Argia tibialis,44.77717,-90.96666
Libellula pulchella,43.410928,-93.433968
Argia fumipennis,27.172613,-82.468884
Argia fumipennis,39.04,-84.32528
Argia apicalis,37.669117,-78.086601
Sympetrum obtrusum,42.35097,-88.96701
Plathemis lydia,37.337357,-77.1914
Aeshna palmata,48.32539,-122.64373
Sympetrum vicinum,42.37566,-96.5846
Argia fumipennis,39.41627,-76.54651
Libellula incesta,30.94267,-93.04785
Libellula pulchella,42.41914,-88.91788
Aeshna umbrosa,44.624012,-68.437332
Libellula luctuosa,38.628635,-76.804775
Argia apicalis,49.858754,-97.120687
Plathemis lydia,38.675391,-77.226539
Libellula pulchella,35.140062,-89.842847
Sympetrum vicinum,39.10577,-74.82642
Plathemis lydia,39.053876,-77.288915
Libellula luctuosa,40.120456,-76.481283
Calopteryx maculata,40.008564,-74.31339
Sympetrum vicinum,41.85639,-70.67556
Plathemis lydia,30.51527,-95.0859
Sympetrum corruptum,45.80481,-122.76269
Aeshna interrupta,54.390069,-126.65539
Libellula pulchella,44.271939,-96.773672
Libellula pulchella,42.473023,-71.311443
Argia fumipennis,38.37178,-76.39424
Sympetrum vicinum,39.71051,-74.74587
Calopteryx maculata,38.63404,-76.6797
Argia tibialis,38.971238,-75.799763
Libellula pulchella,50.05569,-95.51686
Libellula incesta,32.490592,-94.779973
Argia moesta,29.3742,-95.61259
Calopteryx maculata,46.276395,-78.478042
Plathemis lydia,44.79855,-92.788839
Argia apicalis,35.986776,-88.887707
Libellula incesta,30.453524,-84.43569
Hetaerina americana,42.936098,-83.629374
Sympetrum corruptum,47.67699,-122.253186
Aeshna umbrosa,42.4891,-89.15677
Argia moesta,41.282203,-74.820565
Libellula luctuosa,35.76721,-86.37622
Sympetrum semicinctum,41.82724,-88.2104
Libellula incesta,40.003383,-87.555778
Sympetrum semicinctum,34.35582,-84.25601
Plathemis lydia,41.7667,-71.0455
Aeshna interrupta,42.10368,-122.45426
Plathemis lydia,40.573697,-74.158141
Sympetrum ambiguum,39.6207,-74.66392
Libellula vibrans,35.782971,-79.041582
Hetaerina americana,34.318672,-112.074068
Libellula vibrans,39.10577,-74.82642
Plathemis lydia,36.47877,-84.86012
Argia apicalis,32.325288,-90.1457
Libellula incesta,39.584556,-74.901926
Argia moesta,44.74009,-91.16781
Argia fumipennis,33.11249,-81.72324
Libellula incesta,39.77739,-74.5381
Argia tibialis,42.234628,-84.490405
Calopteryx angustipennis,38.550486,-78.190091
Plathemis lydia,42.709853,-81.976855
Sympetrum corruptum,43.651318,-116.29754
Argia tibialis,38.756372,-75.732819
Libellula luctuosa,43.345021,-89.302982
Libellula luctuosa,45.52808,-122.44623
Libellula pulchella,41.23889,-74.73575
Libellula pulchella,39.22501,-99.320591
Sympetrum corruptum,46.76371,-92.12331
Plathemis lydia,39.611036,-75.818152
Sympetrum vicinum,39.819445,-74.523387
Plathemis lydia,46.320232,-90.859965
Libellula vibrans,38.757603,-75.726794
Libellula luctuosa,32.885136,-97.280418
Hetaerina americana,33.560002,-101.793821
Libellula cyanea,37.98483,-78.99494
Calopteryx maculata,38.49004,-76.59176
Libellula vibrans,37.485075,-77.595234
Calopteryx maculata,42.766288,-80.83216
Plathemis lydia,38.75773,-75.72703
Calopteryx maculata,44.32398,-72.33776
Calopteryx maculata,38.757016,-75.727985
Libellula luctuosa,37.388202,-79.533345
Libellula luctuosa,42.289723,-72.645603
Libellula pulchella,38.93825,-74.9449
Libellula luctuosa,41.952185,-89.389833
Argia apicalis,40.911781,-96.684198
Argia apicalis,43.54546,-97.94408
Libellula vibrans,28.417755,-82.658429
Sympetrum semicinctum,39.7981,-75.66033
Argia sedula,32.885825,-97.281741
Libellula luctuosa,42.20005,-88.95596
Hetaerina americana,34.340881,-85.110623
Argia apicalis,37.281471,-80.468494
Calopteryx maculata,39.641942,-75.154453
Argia sedula,40.185724,-75.414653
Libellula cyanea,39.33808,-74.96451
Calopteryx dimidiata,29.83707,-81.950455
Aeshna palmata,46.28315,-122.271743
Calopteryx maculata,30.54074,-87.79048
Sympetrum vicinum,45.064,-76.3941
Sympetrum semicinctum,39.865273,-105.107327
Argia fumipennis,39.31231,-75.15562
Argia apicalis,42.49781,-89.022077
Hetaerina vulnerata,34.430212,-111.26113
Libellula vibrans,38.93685,-74.96424
Argia fumipennis,33.336,-104.333
Libellula luctuosa,39.70205,-110.86597
Sympetrum semicinctum,39.29419,-119.25142
Sympetrum vicinum,45.28715,-75.81354
Hetaerina americana,42.245832,-84.753641
Sympetrum obtrusum,44.68629,-90.98714
Argia apicalis,40.1172,-74.73964
Plathemis lydia,39.710249,-74.745925
Sympetrum corruptum,30.038263,-104.599285
Sympetrum obtrusum,50.15192,-95.75635
Libellula luctuosa,37.6028,-104.8331
Hetaerina americana,42.21736,-84.7819
Argia moesta,42.331108,-83.807601
Hetaerina americana,32.422454,-111.210252
Argia apicalis,42.017162,-89.325328
Libellula incesta,32.610626,-94.590125
Libellula vibrans,39.0701,-77.44808
Libellula incesta,39.00217,-74.94668
Libellula luctuosa,39.024469,-74.875013
Argia fumipennis,43.66682,-65.48312
Libellula incesta,39.372706,-75.06176
Libellula vibrans,32.682334,-80.346931
Libellula pulchella,41.243733,-85.109842
Libellula luctuosa,39.017945,-77.40592
Aeshna interrupta,43.99727,-72.60693
Plathemis lydia,39.882128,-76.728325
Argia apicalis,31.585137,-97.193151
Aeshna umbrosa,41.60044,-87.44743
Plathemis lydia,40.85965,-81.49849
Libellula luctuosa,45.236316,-85.059508
Libellula luctuosa,42.2147,-122.71964
Plathemis lydia,40.34843,-74.55703
Libellula pulchella,41.99,-71.233
Argia moesta,32.434803,-111.232756
Argia moesta,38.967515,-95.008288
Sympetrum corruptum,33.555245,-101.865378
Hetaerina americana,42.08164,-83.68189
Libellula vibrans,39.5426,-75.7526
Plathemis lydia,39.12076,-74.80881
Libellula luctuosa,33.666041,-101.15781
Hetaerina americana,35.886629,-100.181386
Argia fumipennis,40.054488,-76.245021
Libellula luctuosa,36.901081,-82.319312
Aeshna palmata,42.27522,-118.26547
Hetaerina americana,27.305942,-108.88528
Sympetrum vicinum,42.17917,-84.14789
Sympetrum obtrusum,46.269508,-79.171459
Hetaerina americana,42.014716,-83.934011
Argia sedula,29.841992,-99.65889
Libellula incesta,37.623817,-77.649694
Plathemis lydia,41.050334,-74.5491
Libellula incesta,39.372706,-75.06176
Sympetrum corruptum,47.15672,-108.80202
Sympetrum vicinum,44.898595,-93.197094
Libellula luctuosa,41.922611,-71.235472
Argia moesta,41.687702,-88.350953
Plathemis lydia,39.31231,-75.15562
Aeshna umbrosa,41.913588,-71.10402
Argia sedula,32.11015,-104.46886
Argia sedula,30.067928,-99.292029
Plathemis lydia,36.12376,-78.829353
Libellula vibrans,29.595158,-95.072721
Calopteryx maculata,40.91554,-81.46599
Libellula pulchella,42.19401,-88.31354
Plathemis lydia,39.017945,-77.40592
Aeshna constricta,48.464,-94.299
Plathemis lydia,38.019847,-77.927669
Plathemis lydia,42.0112,-71.1258
Libellula incesta,37.056926,-76.483035
Sympetrum corruptum,32.72101,-109.7063
Argia moesta,39.633305,-95.178128
Libellula luctuosa,39.88991,-75.25755
Argia fumipennis,29.82986,-99.97065
Plathemis lydia,44.271939,-96.773672
Libellula vibrans,34.45736,-78.632996
Sympetrum ambiguum,35.98139,-95.78662
Libellula luctuosa,41.23809,-92.96005
Hetaerina titia,42.08164,-83.68189
Argia tibialis,39.50476,-75.13065
Calopteryx maculata,39.510554,-81.250421
Libellula incesta,38.376806,-77.357312
Calopteryx maculata,41.688035,-93.735212
Hetaerina titia,29.178149,-99.766962
Libellula incesta,38.140642,-79.028674
Plathemis lydia,45.47491,-122.54614
Argia apicalis,39.249218,-75.85974
Argia sedula,38.06221,-78.4732
Libellula incesta,39.030364,-77.471403
Sympetrum obtrusum,49.84914,-95.55354
Libellula vibrans,36.522946,-81.927592
Aeshna canadensis,44.30738,-72.31145
Plathemis lydia,29.885456,-97.666515
Libellula cyanea,38.571924,-76.573634
Libellula pulchella,41.07916,-85.18616
Argia fumipennis,42.50674,-83.83792
Argia fumipennis,28.15372,-82.56161
Libellula luctuosa,45.655184,-121.211028
Libellula luctuosa,41.8674,-70.9873
Libellula luctuosa,41.439512,-72.056228
Calopteryx maculata,43.4829,-79.7735
Plathemis lydia,36.522946,-81.927592
Calopteryx maculata,39.731314,-74.714093
Libellula luctuosa,44.80419,-91.52701
Plathemis lydia,39.030364,-77.471403
Aeshna umbrosa,47.78534,-110.64719
Libellula incesta,38.92852,-75.44759
Plathemis lydia,38.93289,-74.95763
Libellula pulchella,42.267353,-122.383767
Libellula cyanea,42.028873,-70.863815
Libellula luctuosa,29.59219,-95.37645
Argia fumipennis,32.11161,-104.46548
Plathemis lydia,45.71418,-123.90405
Libellula incesta,41.8674,-70.9873
Argia tibialis,33.878421,-84.69653
Sympetrum corruptum,36.838843,-102.882178
Aeshna canadensis,44.75724,-76.90963
Argia moesta,36.372204,-86.558068
Argia apicalis,40.76478,-74.85594
Sympetrum corruptum,26.07932,-98.13646
Calopteryx dimidiata,37.45838,-79.04831
Aeshna umbrosa,36.204252,-81.876292
Calopteryx dimidiata,37.97149,-78.61832
Argia fumipennis,41.685226,-85.279501
Plathemis lydia,39.12076,-74.80881
Argia moesta,42.599312,-91.538086
Libellula cyanea,37.46028,-79.11452
Libellula luctuosa,44.59158,-104.40726
Sympetrum corruptum,35.61741,-106.11217
Plathemis lydia,36.541165,-84.962085
Plathemis lydia,30.426089,-84.315998
Argia fumipennis,45.565234,-78.451102
Argia fumipennis,29.808811,-99.572156
Libellula incesta,39.071243,-77.445826
Libellula luctuosa,43.66326,-88.16985
Libellula luctuosa,28.771229,-97.033666
Argia sedula,33.51389,-111.68278
Hetaerina americana,43.025608,-80.300482
Argia fumipennis,40.94309,-81.5281
Plathemis lydia,41.28165,-89.02873
Plathemis lydia,35.628503,-85.935332
Sympetrum ambiguum,39.20233,-74.81089
Libellula cyanea,42.695548,-70.875143
Plathemis lydia,28.040612,-97.861801
Libellula cyanea,41.814111,-70.82282
Plathemis lydia,46.269508,-79.171459
Libellula incesta,39.70946,-75.838607
Argia fumipennis,40.65212,-93.84538
Argia moesta,37.252329,-113.140389
Libellula vibrans,38.72112,-76.64465
Libellula luctuosa,41.63053,-88.52414
Sympetrum vicinum,49.73423,-95.18
Argia sedula,29.58723,-95.372517
Plathemis lydia,39.12076,-74.80881
Calopteryx maculata,43.72515,-96.19253
Argia apicalis,42.3754,-93.97227
Libellula incesta,35.782971,-79.041582
Libellula cyanea,40.64944,-81.26809
Argia moesta,42.334368,-71.395715
Libellula incesta,39.02807,-74.87313
Libellula incesta,38.98758,-74.91465
Libellula vibrans,36.184475,-88.916067
Plathemis lydia,40.54604,-104.99971
Argia moesta,45.99017,-88.26918
Libellula incesta,43.028696,-77.560007
Argia tibialis,39.060898,-77.294658
Libellula incesta,28.771229,-97.033666
Libellula luctuosa,44.69717,-73.34013
Calopteryx maculata,39.94537,-75.42116
Libellula incesta,35.77714,-94.25358
Argia apicalis,42.23435,-88.95583
Sympetrum semicinctum,41.339298,-76.226285
Libellula cyanea,39.60293,-75.887183
Plathemis lydia,42.20452,-88.9725
Sympetrum corruptum,31.8871,-110.97861
Argia apicalis,39.560293,-75.717667
Libellula vibrans,40.00338,-74.82088
Sympetrum vicinum,39.372706,-75.06176
Libellula luctuosa,41.7467,-70.8083
Libellula incesta,39.49426,-74.52946
Libellula luctuosa,33.008096,-94.700061
Libellula luctuosa,42.05778,-71.28331
Libellula pulchella,39.12076,-74.80881
Calopteryx maculata,34.666586,-83.727988
Libellula incesta,39.43255,-86.4143
Hetaerina americana,41.67203,-88.393754
Calopteryx maculata,38.329758,-79.233781
Argia fumipennis,42.03398,-84.73546
Argia tibialis,39.03002,-77.47226
Libellula incesta,37.166817,-78.594835
Calopteryx maculata,42.60087,-84.59556
Argia fumipennis,36.80813,-79.73617
Argia sedula,29.618099,-100.008844
Argia apicalis,37.559432,-77.544224
Aeshna palmata,45.36933,-122.40169
Aeshna canadensis,44.33247,-73.12527
Libellula luctuosa,40.03083,-78.1876
Calopteryx maculata,40.035596,-76.440239
Plathemis lydia,29.886732,-97.66784
Argia tibialis,39.28829,-94.91619
Libellula incesta,39.437276,-74.664089
Calopteryx maculata,44.75679,-91.40362
Libellula luctuosa,40.642279,-91.712603
Sympetrum corruptum,32.756391,-109.704477
Plathemis lydia,36.400029,-89.445324
Libellula pulchella,39.666648,-75.707449
Calopteryx aequabilis,49.73127,-96.41138
Libellula luctuosa,41.09184,-74.21962
Argia sedula,28.5836,-81.3586
Sympetrum vicinum,42.634805,-83.04085
Sympetrum vicinum,39.54477,-75.767188
Argia apicalis,40.9163,-74.0902
Hetaerina americana,31.491639,-110.869424
Libellula incesta,39.017308,-77.40576
Aeshna umbrosa,37.59867,-79.31912
Argia tibialis,38.90434,-75.48624
Libellula incesta,39.48984,-74.5218
Libellula cyanea,42.0467,-84.2485
Calopteryx maculata,31.98629,-95.88816
Libellula luctuosa,33.776909,-93.928126
Argia tibialis,29.83707,-81.950455
Plathemis lydia,43.571819,-116.141109
Plathemis lydia,37.49577,-77.64467
Sympetrum corruptum,32.019942,-110.646209
Plathemis lydia,42.879308,-91.766625
Hetaerina americana,28.922258,-96.663388
Sympetrum corruptum,41.153988,-95.798376
Libellula vibrans,39.02389,-75.5095
Hetaerina americana,42.0636,-83.24973
Sympetrum ambiguum,39.88991,-75.25755
Aeshna umbrosa,45.944447,-84.739439
Argia apicalis,42.31485,-71.372
Argia apicalis,39.03178,-77.44391
Sympetrum ambiguum,39.560293,-75.717667
Libellula incesta,40.08923,-76.958477
Libellula pulchella,47.644571,-112.450857
Libellula vibrans,38.650645,-94.927279
Sympetrum corruptum,31.06154,-94.2819
Libellula luctuosa,40.64944,-81.26809
Argia fumipennis,33.29693,-93.23487
Hetaerina titia,28.08084,-82.07612
Sympetrum vicinum,43.65446,-79.93481
Sympetrum corruptum,32.654304,-109.863704
Aeshna interrupta,38.23095,-107.74516
Calopteryx maculata,43.9795,-84.49551
Argia apicalis,33.531137,-101.698476
Libellula luctuosa,41.8674,-70.9873
Argia tibialis,30.98614,-93.13428
Calopteryx maculata,41.4159,-81.4141
Libellula luctuosa,42.25146,-83.86568
Hetaerina americana,34.3739,-85.1782
Libellula incesta,41.665657,-70.240719
Plathemis lydia,34.82682,-85.47719
Calopteryx maculata,42.696638,-84.400331
Argia sedula,37.52482,-77.4738
Libellula vibrans,35.782971,-79.041582
Libellula vibrans,26.227646,-80.186431
Calopteryx aequabilis,53.1395,-106.0516
Libellula vibrans,39.49929,-75.62752
Libellula incesta,42.31485,-71.372
Argia sedula,29.58723,-95.372517
Libellula incesta,34.3739,-85.1782
Plathemis lydia,42.20005,-88.95596
Plathemis lydia,46.79664,-105.30828
Plathemis lydia,37.27985,-80.47224
Libellula luctuosa,39.0028,-74.9474
Aeshna interrupta,37.636606,-112.82421
Plathemis lydia,39.764126,-75.342858
Libellula pulchella,44.02423,-73.18637
Argia sedula,41.20249,-88.21979
Argia moesta,39.09198,-77.68244
Argia moesta,42.606689,-81.447485
Argia apicalis,30.21672,-97.65058
Sympetrum corruptum,44.59166,-123.05927
Libellula luctuosa,38.3841,-76.43418
Plathemis lydia,41.45155,-79.07259
Argia sedula,33.032523,-96.668725
Libellula incesta,39.290662,-75.797584
Sympetrum semicinctum,39.865273,-105.107327
Libellula pulchella,44.836877,-93.378759
Argia fumipennis,42.714851,-78.737919
Sympetrum corruptum,46.17539,-112.80658
Hetaerina americana,32.109914,-104.471741
Libellula incesta,39.674671,-74.901133
Calopteryx maculata,38.571924,-76.573634
Calopteryx maculata,39.064051,-96.615678
