species,decimalLatitude,decimalLongitude
Hyacinthoides non-scripta,54.76166,-1.573885
Hyacinthoides non-scripta,51.10414,-0.16711
Hyacinthoides non-scripta,51.407522,-2.237243
Hyacinthoides non-scripta,53.447212,-2.950182
Hyacinthoides non-scripta,51.407121,-2.241175
Hyacinthoides hispanica,52.243317,0.717797
Hyacinthoides non-scripta,50.797022,-0.834381
Hyacinthoides non-scripta,53.482307,-2.715215
Hyacinthoides non-scripta,52.175969,-2.944644
Hyacinthoides non-scripta,51.408333,-2.235625
Hyacinthoides non-scripta,50.98597,0.09312
Hyacinthoides non-scripta,52.443788,-2.899606
Hyacinthoides non-scripta,52.135655,1.040581
Hyacinthoides non-scripta,53.842457,-2.485547
Hyacinthoides non-scripta,53.632834,-2.464584
Hyacinthoides non-scripta,50.852596,0.205542
Hyacinthoides non-scripta,53.337978,-1.372433
Hyacinthoides non-scripta,53.539947,-2.943648
Hyacinthoides non-scripta,53.559597,-2.831355
Hyacinthoides non-scripta,53.45027,-1.93075
Hyacinthoides non-scripta,51.871682,-2.749428
Hyacinthoides non-scripta,53.795451,-2.40987
Hyacinthoides non-scripta,53.602203,-2.476538
Hyacinthoides non-scripta,51.437347,-1.739378
Hyacinthoides non-scripta,51.859845,-0.541273
Hyacinthoides non-scripta,53.630244,-2.634056
Hyacinthoides non-scripta,50.799995,0.11252
Hyacinthoides non-scripta,53.427188,-2.772203
Hyacinthoides non-scripta,51.943603,-2.750626
Hyacinthoides non-scripta,53.841913,-2.481332
Hyacinthoides non-scripta,52.565938,-2.303866
Hyacinthoides non-scripta,52.953311,-1.533333
Hyacinthoides non-scripta,53.962876,-2.793252
Hyacinthoides non-scripta,52.983584,-1.742096
Hyacinthoides non-scripta,50.97274,0.692757
Hyacinthoides non-scripta,51.020562,-0.345468
Hyacinthoides non-scripta,53.404621,-2.79835
Hyacinthoides non-scripta,53.825941,-2.487417
Hyacinthoides non-scripta,51.920889,1.071565
Hyacinthoides non-scripta,51.03369,-2.16014
Hyacinthoides non-scripta,53.880255,-2.981395
Hyacinthoides non-scripta,54.03854,-2.76956
Hyacinthoides non-scripta,51.989078,-2.66401
Hyacinthoides non-scripta,54.003875,-2.775798
Hyacinthoides non-scripta,54.008279,-2.777804
Hyacinthoides non-scripta,50.796285,-0.832554
Hyacinthoides non-scripta,53.49324,-2.146974
Hyacinthoides non-scripta,53.841875,-2.48158
Hyacinthoides non-scripta,52.993432,-1.775369
Hyacinthoides non-scripta,52.708158,1.336639
Hyacinthoides non-scripta,50.907558,-0.163828
Hyacinthoides non-scripta,53.430542,-2.81469
Hyacinthoides non-scripta,53.467508,-2.703843
Hyacinthoides non-scripta,52.27447,-2.817029
Hyacinthoides non-scripta,52.57148,-2.953123
Hyacinthoides non-scripta,53.099955,-1.54155
Hyacinthoides non-scripta,50.971207,-0.917903
Hyacinthoides non-scripta,53.5531,-2.746347
Hyacinthoides non-scripta,51.406012,-2.240146
Hyacinthoides non-scripta,53.467734,-2.700955
Hyacinthoides non-scripta,54.005061,-2.412275
Hyacinthoides non-scripta,53.838009,-2.471073
Hyacinthoides non-scripta,51.078832,-0.522241
Hyacinthoides non-scripta,51.40753,-2.237963
Hyacinthoides non-scripta,53.427983,-2.022524
Hyacinthoides non-scripta,51.500446,-3.589757
Hyacinthoides non-scripta,50.89976,0.39703
Hyacinthoides non-scripta,51.406001,-2.240188
Hyacinthoides non-scripta,51.854354,-0.523804
Hyacinthoides non-scripta,51.40736,-2.237857
Hyacinthoides non-scripta,53.606188,-2.841283
Hyacinthoides non-scripta,53.20775,-1.59984
Hyacinthoides non-scripta,51.289139,-2.172381
Hyacinthoides non-scripta,53.22577,-1.546265
Hyacinthoides non-scripta,51.841071,-2.658854
Hyacinthoides non-scripta,53.33277,-1.46639
Hyacinthoides non-scripta,53.47593,-2.71321
Hyacinthoides non-scripta,55.72305,-4.74394
Hyacinthoides non-scripta,51.97666,1.1213
Hyacinthoides non-scripta,54.81649,-1.63724
Hyacinthoides non-scripta,53.519147,-2.314671
Hyacinthoides non-scripta,53.934789,-2.790779
Hyacinthoides non-scripta,50.962407,-1.288694
Hyacinthoides non-scripta,53.86838,-2.71081
Hyacinthoides non-scripta,50.855383,0.193667
Hyacinthoides non-scripta,53.632239,-2.640394
Hyacinthoides non-scripta,50.978373,0.181651
Hyacinthoides non-scripta,51.916674,-0.365704
Hyacinthoides non-scripta,51.407412,-2.237405
Hyacinthoides non-scripta,53.470864,-2.708065
Hyacinthoides non-scripta,53.489288,-2.069482
Hyacinthoides non-scripta,53.840651,-2.483888
Hyacinthoides non-scripta,52.293812,-2.815185
Hyacinthoides non-scripta,54.199752,-2.775603
Hyacinthoides non-scripta,53.832374,-2.48238
Hyacinthoides non-scripta,53.152257,-1.625704
Hyacinthoides non-scripta,52.709407,-2.423273
Hyacinthoides non-scripta,53.831987,-2.472743
Hyacinthoides non-scripta,53.565823,-2.91543
Hyacinthoides non-scripta,53.339239,-2.888673
Hyacinthoides non-scripta,53.825858,-2.48721
Hyacinthoides non-scripta,53.630606,-2.631994
Hyacinthoides non-scripta,53.844216,-2.473404
Hyacinthoides non-scripta,53.338396,-2.886549
Hyacinthoides non-scripta,53.635901,-2.319551
Hyacinthoides non-scripta,51.080154,-0.527196
Hyacinthoides non-scripta,57.583412,-6.324146
Hyacinthoides non-scripta,51.988995,-2.678571
Hyacinthoides non-scripta,54.008279,-2.777804
Hyacinthoides non-scripta,50.98367,0.08776
Hyacinthoides non-scripta,51.406263,-2.240245
Hyacinthoides non-scripta,52.68873,1.20796
Hyacinthoides non-scripta,51.962773,-2.532633
Hyacinthoides non-scripta,53.423899,-2.21907
Hyacinthoides non-scripta,57.302006,-6.354951
Hyacinthoides non-scripta,53.385507,-2.92646
Hyacinthoides non-scripta,54.008519,-2.779821
Hyacinthoides non-scripta,53.586233,-2.745752
Hyacinthoides non-scripta,54.008771,-2.777663
Hyacinthoides non-scripta,51.405841,-2.240278
Hyacinthoides non-scripta,52.251508,-0.529222
Hyacinthoides non-scripta,53.479955,-2.716112
Hyacinthoides non-scripta,53.713772,-2.655267
Hyacinthoides non-scripta,53.334455,-1.645648
Hyacinthoides non-scripta,54.947698,-2.038219
Hyacinthoides non-scripta,51.987858,-2.853304
Hyacinthoides non-scripta,50.978983,0.244364
Hyacinthoides non-scripta,53.639233,-2.569078
Hyacinthoides non-scripta,52.546513,1.405893
Hyacinthoides non-scripta,53.776228,-2.635081
Hyacinthoides non-scripta,51.409363,-2.245738
Hyacinthoides non-scripta,52.031535,-3.01448
Hyacinthoides non-scripta,53.492187,-2.069294
Hyacinthoides non-scripta,53.468256,-2.704405
Hyacinthoides non-scripta,53.340312,-1.37583
Hyacinthoides hispanica,50.73144,-1.74422
Hyacinthoides non-scripta,53.612919,-2.553971
Hyacinthoides non-scripta,53.67872,-2.605428
Hyacinthoides non-scripta,54.370291,-2.8096
Hyacinthoides non-scripta,50.79709,-0.832109
Hyacinthoides non-scripta,53.470237,-2.808435
Hyacinthoides non-scripta,52.35156,1.63216
Hyacinthoides non-scripta,53.55939,-2.78608
Hyacinthoides non-scripta,54.10564,-2.611671
Hyacinthoides non-scripta,53.487839,-2.755941
Hyacinthoides non-scripta,51.394131,-1.795715
Hyacinthoides non-scripta,51.806965,-0.609732
Hyacinthoides non-scripta,52.567005,-0.29878
Hyacinthoides non-scripta,54.003799,-2.791278
Hyacinthoides non-scripta,51.8031,-1.28279
Hyacinthoides non-scripta,51.07939,-0.523651
Hyacinthoides non-scripta,54.007996,-2.778215
Hyacinthoides non-scripta,53.444116,-2.636337
Hyacinthoides non-scripta,53.959027,-1.061839
Hyacinthoides non-scripta,53.889135,-2.686177
Hyacinthoides non-scripta,53.586324,-3.066451
Hyacinthoides non-scripta,51.482981,-2.223023
Hyacinthoides non-scripta,53.459632,-2.647912
Hyacinthoides non-scripta,50.98291,0.09399
Hyacinthoides non-scripta,50.893702,-1.231444
Hyacinthoides non-scripta,53.485562,-2.703397
Hyacinthoides non-scripta,54.194558,-2.667449
Hyacinthoides non-scripta,52.801395,-1.460904
Hyacinthoides non-scripta,53.535724,-2.303668
Hyacinthoides non-scripta,54.417462,-7.63093
Hyacinthoides non-scripta,53.561306,-2.786842
Hyacinthoides non-scripta,52.24042,0.726409
Hyacinthoides non-scripta,51.638064,-0.375738
Hyacinthoides non-scripta,51.92993,-2.94087
Hyacinthoides hispanica,51.930701,-2.938538
Hyacinthoides non-scripta,51.424963,-2.197959
Hyacinthoides non-scripta,54.28121,-3.02252
Hyacinthoides non-scripta,52.276053,0.692165
Hyacinthoides non-scripta,53.211625,-1.651928
Hyacinthoides non-scripta,52.188,-1.13999
Hyacinthoides non-scripta,53.34999,-1.38906
Hyacinthoides non-scripta,53.707526,-2.661385
Hyacinthoides non-scripta,52.187894,-2.447555
Hyacinthoides non-scripta,54.217666,-0.310113
Hyacinthoides non-scripta,53.3395,-1.47754
Hyacinthoides non-scripta,53.468686,-2.699442
Hyacinthoides non-scripta,50.90567,-0.63943
Hyacinthoides non-scripta,54.694621,-1.535661
Hyacinthoides non-scripta,53.71457,-2.659395
Hyacinthoides non-scripta,51.124115,-0.221738
Hyacinthoides non-scripta,50.780536,-0.896068
Hyacinthoides non-scripta,53.471203,-2.708097
Hyacinthoides non-scripta,50.96399,0.39924
Hyacinthoides non-scripta,53.449435,-2.660557
Hyacinthoides non-scripta,52.993432,-1.775369
Hyacinthoides non-scripta,53.086342,-1.496111
Hyacinthoides non-scripta,53.484087,-2.704557
Hyacinthoides non-scripta,51.098533,0.219296
Hyacinthoides non-scripta,51.409547,-2.24678
Hyacinthoides non-scripta,51.847082,-1.433074
Hyacinthoides non-scripta,52.703034,1.34291
Hyacinthoides non-scripta,52.66446,-2.422838
Hyacinthoides non-scripta,52.628153,-2.511131
Hyacinthoides non-scripta,51.987963,-2.838743
Hyacinthoides non-scripta,51.854768,-0.531403
Hyacinthoides non-scripta,53.395452,-2.778346
Hyacinthoides non-scripta,51.393692,-1.772487
Hyacinthoides non-scripta,50.88024,0.65042
Hyacinthoides non-scripta,51.426788,-2.205046
Hyacinthoides non-scripta,55.662426,-4.821765
Hyacinthoides non-scripta,52.239488,0.727817
Hyacinthoides non-scripta,51.994986,-0.550358
Hyacinthoides non-scripta,51.407354,-2.241309
Hyacinthoides non-scripta,53.441531,-1.953546
Hyacinthoides non-scripta,51.854904,-0.546781
Hyacinthoides non-scripta,51.755837,-0.049135
Hyacinthoides non-scripta,53.52191,-2.57264
Hyacinthoides non-scripta,52.5,-0.73
Hyacinthoides non-scripta,52.606737,1.456783
Hyacinthoides non-scripta,50.791639,0.131866
Hyacinthoides non-scripta,54.514935,-2.220465
Hyacinthoides non-scripta,51.077381,-0.514151
Hyacinthoides non-scripta,54.85241,-1.533583
Hyacinthoides non-scripta,54.810223,-1.559373
Hyacinthoides non-scripta,53.524818,-2.735819
Hyacinthoides non-scripta,53.467096,-2.70177
Hyacinthoides non-scripta,51.978432,-2.911363
Hyacinthoides non-scripta,52.655417,-2.437534
Hyacinthoides non-scripta,55.165704,-1.702512
Hyacinthoides non-scripta,53.339078,-1.370471
Hyacinthoides non-scripta,51.543968,-1.891501
Hyacinthoides non-scripta,53.470512,-2.70643
Hyacinthoides non-scripta,54.10095,-2.68842
Hyacinthoides non-scripta,53.191608,-1.64141
Hyacinthoides non-scripta,53.470306,-2.805681
Hyacinthoides non-scripta,52.075411,-2.982645
Hyacinthoides non-scripta,53.611029,-2.310594
Hyacinthoides non-scripta,53.559958,-2.786302
Hyacinthoides non-scripta,50.84364,-1.003095
Hyacinthoides non-scripta,53.565067,-2.78594
Hyacinthoides non-scripta,53.829138,-2.482919
Hyacinthoides non-scripta,53.338193,-1.708536
Hyacinthoides non-scripta,53.476278,-2.230653
Hyacinthoides hispanica,50.867909,-0.004119
Hyacinthoides non-scripta,53.473445,-2.71321
Hyacinthoides non-scripta,53.476643,-2.711852
Hyacinthoides non-scripta,53.470865,-2.704881
Hyacinthoides non-scripta,51.039868,-0.604286
Hyacinthoides non-scripta,53.84192,-2.481292
Hyacinthoides non-scripta,53.606537,-2.536687
Hyacinthoides non-scripta,53.43597,-2.818468
Hyacinthoides non-scripta,51.638263,-0.390183
Hyacinthoides non-scripta,50.845358,0.212587
Hyacinthoides non-scripta,53.826561,-2.488249
Hyacinthoides non-scripta,53.620662,-2.623233
Hyacinthoides non-scripta,50.917059,-1.306669
Hyacinthoides non-scripta,53.55822,-2.743052
Hyacinthoides non-scripta,52.729476,1.33012
Hyacinthoides non-scripta,52.824403,-2.854023
Hyacinthoides non-scripta,51.408923,-2.237046
Hyacinthoides hispanica,55.527717,-1.628731
Hyacinthoides non-scripta,52.097817,-2.490446
Hyacinthoides non-scripta,53.489281,-2.741587
Hyacinthoides non-scripta,52.533626,-2.815566
Hyacinthoides non-scripta,52.616771,-2.909795
Hyacinthoides non-scripta,53.838399,-2.490918
Hyacinthoides non-scripta,52.355631,-2.963154
Hyacinthoides non-scripta,51.3572,-2.03923
Hyacinthoides non-scripta,51.863452,-2.618591
Hyacinthoides non-scripta,53.554255,-2.895283
Hyacinthoides non-scripta,53.42789,-2.285326
Hyacinthoides non-scripta,53.622636,-2.174483
Hyacinthoides non-scripta,52.050679,-2.869083
Hyacinthoides non-scripta,52.989852,-1.402536
Hyacinthoides non-scripta,53.334451,-2.826378
Hyacinthoides non-scripta,53.737279,-2.671155
Hyacinthoides non-scripta,53.459632,-2.647912
Hyacinthoides non-scripta,51.40837,-2.236755
Hyacinthoides non-scripta,53.480107,-2.699957
Hyacinthoides non-scripta,51.066793,-1.9876
Hyacinthoides non-scripta,53.738874,-2.677576
Hyacinthoides non-scripta,52.022245,1.127916
Hyacinthoides non-scripta,55.671993,-4.651411
Hyacinthoides non-scripta,52.06294,-0.58752
Hyacinthoides non-scripta,53.33876,-1.47936
Hyacinthoides non-scripta,51.860228,-0.538181
Hyacinthoides non-scripta,53.468354,-2.700279
Hyacinthoides non-scripta,50.792695,0.123259
Hyacinthoides non-scripta,55.612751,-1.707872
Hyacinthoides non-scripta,52.960016,-1.551331
Hyacinthoides non-scripta,54.729998,-1.595298
Hyacinthoides non-scripta,53.838661,-2.484077
Hyacinthoides non-scripta,55.04828,-1.75417
Hyacinthoides non-scripta,53.339321,-1.371158
Hyacinthoides non-scripta,54.261762,-0.412003
Hyacinthoides non-scripta,53.635846,-2.339794
Hyacinthoides non-scripta,53.705542,-2.479819
Hyacinthoides hispanica,51.894348,-0.557405
Hyacinthoides non-scripta,50.852382,-0.579416
Hyacinthoides non-scripta,54.18638,-2.86398
Hyacinthoides non-scripta,53.820384,-2.392963
Hyacinthoides non-scripta,52.680818,1.349351
Hyacinthoides non-scripta,52.031782,-2.985332
Hyacinthoides hispanica,51.889948,-0.555348
Hyacinthoides non-scripta,51.862692,-2.749278
Hyacinthoides non-scripta,53.826887,-2.492274
Hyacinthoides non-scripta,54.246785,-2.92458
Hyacinthoides non-scripta,54.151974,-2.778277
Hyacinthoides non-scripta,54.754078,-1.554106
Hyacinthoides non-scripta,50.965851,-0.133687
Hyacinthoides non-scripta,53.548061,-2.371076
Hyacinthoides non-scripta,53.709303,-2.470242
Hyacinthoides non-scripta,53.839177,-2.484326
Hyacinthoides non-scripta,50.861756,-0.637529
Hyacinthoides non-scripta,53.300858,-1.213697
Hyacinthoides non-scripta,52.953294,-1.528868
Hyacinthoides non-scripta,51.477272,-1.892916
Hyacinthoides non-scripta,53.445087,-2.639855
Hyacinthoides non-scripta,51.88648,-2.5945
Hyacinthoides non-scripta,53.832121,-2.48222
Hyacinthoides non-scripta,53.535632,-2.408447
Hyacinthoides non-scripta,53.84303,-2.486619
Hyacinthoides non-scripta,52.3645,-2.978033
Hyacinthoides non-scripta,51.94883,-0.370893
Hyacinthoides non-scripta,52.440472,-3.031191
Hyacinthoides non-scripta,53.613919,-2.701202
Hyacinthoides non-scripta,50.782029,-0.892344
Hyacinthoides non-scripta,53.33617,-1.373078
Hyacinthoides non-scripta,52.245247,0.716109
Hyacinthoides non-scripta,56.907806,-6.067295
Hyacinthoides non-scripta,52.803401,-1.457624
Hyacinthoides non-scripta,52.135655,1.040581
Hyacinthoides non-scripta,54.992847,-1.759276
Hyacinthoides hispanica,56.40566,-2.87431
Hyacinthoides non-scripta,53.832044,-2.482818
Hyacinthoides non-scripta,53.60729,-2.461023
Hyacinthoides non-scripta,53.881866,-2.394888
Hyacinthoides non-scripta,53.339055,-2.866698
Hyacinthoides non-scripta,53.739779,-2.762039
Hyacinthoides non-scripta,51.543056,-1.906542
Hyacinthoides non-scripta,51.407687,-2.238428
Hyacinthoides non-scripta,53.590972,-2.660028
Hyacinthoides non-scripta,54.147944,-2.780936
Hyacinthoides non-scripta,53.634734,-2.700635
Hyacinthoides non-scripta,52.04406,-2.35026
Hyacinthoides non-scripta,54.008771,-2.777663
Hyacinthoides non-scripta,53.471264,-2.766634
Hyacinthoides non-scripta,55.04537,-1.57442
Hyacinthoides non-scripta,51.464822,-2.193903
Hyacinthoides non-scripta,51.408212,-2.234614
Hyacinthoides non-scripta,53.47785,-2.709872
Hyacinthoides non-scripta,53.54983,-2.749005
Hyacinthoides non-scripta,53.305779,-1.542957
Hyacinthoides non-scripta,54.948152,-1.978112
Hyacinthoides non-scripta,53.88365,-2.39256
Hyacinthoides non-scripta,53.777503,-2.63257
Hyacinthoides hispanica,50.799621,-1.040784
Hyacinthoides non-scripta,53.821992,-2.391777
Hyacinthoides non-scripta,52.4481,-2.989976
Hyacinthoides non-scripta,52.671844,1.348664
Hyacinthoides non-scripta,53.680722,-2.700204
Hyacinthoides non-scripta,54.193163,-2.751723
Hyacinthoides hispanica,51.872632,-0.556084
Hyacinthoides non-scripta,51.038969,-0.604313
Hyacinthoides non-scripta,53.561292,-2.831347
Hyacinthoides non-scripta,50.98881,0.09394
Hyacinthoides non-scripta,51.10977,-1.922813
Hyacinthoides hispanica,56.054142,-3.422583
Hyacinthoides non-scripta,54.28128,-2.78703
Hyacinthoides non-scripta,53.469208,-2.700016
Hyacinthoides non-scripta,53.341484,-1.472799
Hyacinthoides non-scripta,52.93049,-1.146782
Hyacinthoides non-scripta,52.063954,-2.424507
Hyacinthoides non-scripta,52.361634,-1.859103
Hyacinthoides hispanica,52.43637,-1.900133
Hyacinthoides non-scripta,51.856192,0.981296
Hyacinthoides non-scripta,52.438382,-1.897861
Hyacinthoides non-scripta,52.355626,-2.137034
Hyacinthoides non-scripta,56.494067,-6.419472
Hyacinthoides non-scripta,57.160142,-4.66277
Hyacinthoides non-scripta,56.494745,-6.420895
Hyacinthoides non-scripta,53.478413,-2.715351
Hyacinthoides non-scripta,52.558997,-2.127356
Hyacinthoides non-scripta,50.103708,-5.093306
Hyacinthoides non-scripta,51.809019,-0.382392
Hyacinthoides non-scripta,54.233083,-1.061825
Hyacinthoides non-scripta,52.823857,-1.328688
Hyacinthoides hispanica,50.849386,-1.405809
Hyacinthoides non-scripta,52.426966,-6.7533
Hyacinthoides non-scripta,54.766148,-1.572055
Hyacinthoides non-scripta,51.577188,-0.594485
Hyacinthoides non-scripta,51.71787,0.525556
Hyacinthoides non-scripta,50.655442,-1.420883
Hyacinthoides non-scripta,50.865546,0.568012
Hyacinthoides non-scripta,56.841031,-5.041835
Hyacinthoides non-scripta,51.50748,-0.374027
Hyacinthoides non-scripta,51.807158,-3.057122
Hyacinthoides non-scripta,53.675811,-1.470272
Hyacinthoides non-scripta,57.408936,-4.337736
Hyacinthoides non-scripta,50.6711,-1.565478
Hyacinthoides non-scripta,55.009008,-4.524553
Hyacinthoides non-scripta,50.876524,0.578872
Hyacinthoides non-scripta,51.627412,0.276538
Hyacinthoides non-scripta,56.420692,-3.539147
Hyacinthoides non-scripta,53.064945,-9.346428
Hyacinthoides non-scripta,54.022888,-7.368687
Hyacinthoides non-scripta,53.157692,-6.192414
Hyacinthoides non-scripta,51.529636,-9.140279
Hyacinthoides non-scripta,50.76431,-3.236368
Hyacinthoides non-scripta,51.189722,-4.664722
Hyacinthoides non-scripta,53.832121,-2.48222
Hyacinthoides non-scripta,50.427338,-3.581682
Hyacinthoides non-scripta,52.024591,-3.022121
Hyacinthoides non-scripta,51.926323,-2.687296
Hyacinthoides non-scripta,52.024782,-3.041363
Hyacinthoides non-scripta,52.044102,-2.587767
Hyacinthoides non-scripta,52.131752,-2.913978
Hyacinthoides non-scripta,52.025936,-2.990961
Hyacinthoides non-scripta,52.008434,-2.976587
Hyacinthoides non-scripta,52.020754,-2.600139
Hyacinthoides non-scripta,52.030679,-2.593129
Hyacinthoides non-scripta,51.880128,-2.583882
Hyacinthoides non-scripta,51.961712,-2.89334
Hyacinthoides non-scripta,52.007604,-2.979046
Hyacinthoides non-scripta,52.02416,-3.040475
Hyacinthoides non-scripta,52.556718,-2.470254
Hyacinthoides non-scripta,52.306277,-2.957169
Hyacinthoides non-scripta,52.029552,-2.955912
Hyacinthoides non-scripta,52.195557,-2.453703
Hyacinthoides non-scripta,52.294602,-2.811461
Hyacinthoides non-scripta,52.181063,-3.039161
Hyacinthoides non-scripta,51.869496,-3.04242
Hyacinthoides non-scripta,52.158873,-2.724203
Hyacinthoides non-scripta,52.180201,-3.045137
